Date,Category,City,Units_Sold,Unit_Price,Revenue,Customer_Count,Avg_Customer_Age,Promotion,Month,Weekday,Weekday_Num,Is_Weekend,Promotion_Label
2025-06-24,Clothing,Mumbai,49,41.31,2024.19,32,30.9,0,6,Tuesday,1,0,No Promotion
2025-06-24,Groceries,Mumbai,159,12.96,2060.6400000000003,108,36.9,0,6,Tuesday,1,0,No Promotion
2025-06-24,Furniture,Mumbai,8,358.9,2871.2,5,58.4,0,6,Tuesday,1,0,No Promotion
2025-06-24,Toys,Delhi,26,30.44,791.44,20,35.0,0,6,Tuesday,1,0,No Promotion
2025-06-25,Electronics,Hyderabad,14,268.55,3759.7000000000003,8,27.3,0,6,Wednesday,2,0,No Promotion
2025-06-25,Clothing,Bengaluru,43,50.94,2190.42,23,24.7,0,6,Wednesday,2,0,No Promotion
2025-06-25,Groceries,Bengaluru,139,12.18,1693.02,61,36.6,0,6,Wednesday,2,0,No Promotion
2025-06-25,Furniture,Bengaluru,10,385.34,3853.3999999999996,5,30.8,0,6,Wednesday,2,0,No Promotion
2025-06-25,Toys,Mumbai,36,29.98,1079.28,22,44.9,0,6,Wednesday,2,0,No Promotion
2025-06-26,Electronics,Mumbai,23,241.0,5543.0,12,35.9,0,6,Thursday,3,0,No Promotion
2025-06-26,Clothing,Chennai,42,42.2,1772.4,35,33.2,0,6,Thursday,3,0,No Promotion
2025-06-26,Groceries,Mumbai,149,11.25,1676.25,72,22.8,0,6,Thursday,3,0,No Promotion
2025-06-26,Furniture,Bengaluru,13,373.11,4850.43,5,49.2,0,6,Thursday,3,0,No Promotion
2025-06-26,Toys,Hyderabad,38,29.63,1125.94,23,35.3,0,6,Thursday,3,0,No Promotion
2025-06-27,Electronics,Mumbai,22,243.69,5361.18,9,53.2,0,6,Friday,4,0,No Promotion
2025-06-27,Clothing,Bengaluru,47,43.46,2042.6200000000001,32,37.3,0,6,Friday,4,0,No Promotion
2025-06-27,Groceries,Hyderabad,131,11.74,1537.94,57,36.9,0,6,Friday,4,0,No Promotion
2025-06-27,Furniture,Delhi,6,386.73,2320.38,3,46.5,0,6,Friday,4,0,No Promotion
2025-06-27,Toys,Bengaluru,34,32.26,1096.84,31,43.3,0,6,Friday,4,0,No Promotion
2025-06-28,Electronics,Mumbai,28,253.81,7106.68,18,16.6,0,6,Saturday,5,1,No Promotion
2025-06-28,Clothing,Bengaluru,60,44.04,2642.4,39,21.8,0,6,Saturday,5,1,No Promotion
2025-06-28,Groceries,Mumbai,172,11.09,1907.48,150,11.4,0,6,Saturday,5,1,No Promotion
2025-06-28,Furniture,Mumbai,9,380.84,3427.56,5,40.7,0,6,Saturday,5,1,No Promotion
2025-06-28,Toys,Hyderabad,37,30.32,1121.84,28,49.9,0,6,Saturday,5,1,No Promotion
2025-06-29,Electronics,Delhi,28,262.52,7350.5599999999995,12,34.9,0,6,Sunday,6,1,No Promotion
2025-06-29,Clothing,Bengaluru,61,45.19,2756.5899999999997,33,24.6,0,6,Sunday,6,1,No Promotion
2025-06-29,Groceries,Hyderabad,180,12.73,2291.4,114,46.4,0,6,Sunday,6,1,No Promotion
2025-06-29,Furniture,Mumbai,11,364.03,4004.33,7,29.1,0,6,Sunday,6,1,No Promotion
2025-06-29,Toys,Chennai,46,31.65,1455.8999999999999,30,35.4,0,6,Sunday,6,1,No Promotion
2025-06-30,Electronics,Bengaluru,19,255.08,4846.52,8,51.0,0,6,Monday,0,0,No Promotion
2025-06-30,Clothing,Chennai,53,40.98,2171.94,26,30.6,0,6,Monday,0,0,No Promotion
2025-06-30,Groceries,Bengaluru,145,12.82,1858.9,82,38.6,0,6,Monday,0,0,No Promotion
2025-06-30,Furniture,Bengaluru,6,375.02,2250.12,3,39.6,0,6,Monday,0,0,No Promotion
2025-06-30,Toys,Bengaluru,27,30.24,816.4799999999999,20,34.7,0,6,Monday,0,0,No Promotion
2025-07-01,Electronics,Delhi,24,235.79,5658.96,15,43.7,0,7,Tuesday,1,0,No Promotion
2025-07-01,Clothing,Bengaluru,44,44.9,1975.6,30,30.8,0,7,Tuesday,1,0,No Promotion
2025-07-01,Groceries,Chennai,133,11.02,1465.6599999999999,68,30.3,0,7,Tuesday,1,0,No Promotion
2025-07-01,Furniture,Bengaluru,9,389.57,3506.13,4,18.4,0,7,Tuesday,1,0,No Promotion
2025-07-01,Toys,Mumbai,22,33.93,746.46,9,34.6,0,7,Tuesday,1,0,No Promotion
2025-07-02,Electronics,Mumbai,22,248.59,5468.9800000000005,14,45.8,0,7,Wednesday,2,0,No Promotion
2025-07-02,Clothing,Mumbai,46,43.2,1987.2,39,35.8,0,7,Wednesday,2,0,No Promotion
2025-07-02,Groceries,Bengaluru,127,12.43,1578.61,52,29.5,0,7,Wednesday,2,0,No Promotion
2025-07-02,Furniture,Bengaluru,2,373.9,747.8,1,40.6,0,7,Wednesday,2,0,No Promotion
2025-07-02,Toys,Mumbai,27,29.56,798.12,15,41.3,0,7,Wednesday,2,0,No Promotion
2025-07-03,Electronics,Hyderabad,19,263.52,5006.879999999999,13,49.9,0,7,Thursday,3,0,No Promotion
2025-07-03,Clothing,Mumbai,43,47.87,2058.41,37,27.4,0,7,Thursday,3,0,No Promotion
2025-07-03,Groceries,Bengaluru,131,12.53,1641.4299999999998,78,36.2,0,7,Thursday,3,0,No Promotion
2025-07-03,Furniture,Delhi,4,387.71,1550.84,2,33.9,0,7,Thursday,3,0,No Promotion
2025-07-03,Toys,Hyderabad,31,31.37,972.47,13,54.6,0,7,Thursday,3,0,No Promotion
2025-07-04,Electronics,Delhi,18,237.21,4269.78,12,32.8,0,7,Friday,4,0,No Promotion
2025-07-04,Clothing,Delhi,41,44.85,1838.8500000000001,26,30.1,0,7,Friday,4,0,No Promotion
2025-07-04,Groceries,Hyderabad,107,11.86,1269.02,48,23.9,0,7,Friday,4,0,No Promotion
2025-07-04,Furniture,Delhi,15,369.07,5536.05,7,31.0,0,7,Friday,4,0,No Promotion
2025-07-04,Toys,Chennai,33,29.79,983.0699999999999,14,24.3,0,7,Friday,4,0,No Promotion
2025-07-05,Electronics,Bengaluru,22,253.25,5571.5,10,37.5,0,7,Saturday,5,1,No Promotion
2025-07-05,Clothing,Delhi,51,43.23,2204.73,43,31.2,0,7,Saturday,5,1,No Promotion
2025-07-05,Groceries,Hyderabad,154,12.78,1968.12,93,38.2,0,7,Saturday,5,1,No Promotion
2025-07-05,Furniture,Hyderabad,10,387.81,3878.1,7,54.6,0,7,Saturday,5,1,No Promotion
2025-07-05,Toys,Mumbai,33,32.5,1072.5,19,35.6,0,7,Saturday,5,1,No Promotion
2025-07-06,Electronics,Bengaluru,34,258.5,8789.0,25,36.7,1,7,Sunday,6,1,Promotion
2025-07-06,Clothing,Mumbai,71,49.8,3535.7999999999997,57,38.0,1,7,Sunday,6,1,Promotion
2025-07-06,Groceries,Delhi,201,11.98,2407.98,161,19.5,1,7,Sunday,6,1,Promotion
2025-07-06,Furniture,Mumbai,14,345.71,4839.94,11,38.7,1,7,Sunday,6,1,Promotion
2025-07-06,Toys,Mumbai,39,28.04,1093.56,25,37.3,1,7,Sunday,6,1,Promotion
2025-07-07,Electronics,Hyderabad,18,248.69,4476.42,10,33.1,0,7,Monday,0,0,No Promotion
2025-07-07,Clothing,Hyderabad,43,44.58,1916.9399999999998,30,35.0,0,7,Monday,0,0,No Promotion
2025-07-07,Groceries,Chennai,147,12.14,1784.5800000000002,76,31.7,0,7,Monday,0,0,No Promotion
2025-07-07,Furniture,Bengaluru,3,405.78,1217.34,2,48.8,0,7,Monday,0,0,No Promotion
2025-07-07,Toys,Mumbai,21,29.63,622.23,9,21.3,0,7,Monday,0,0,No Promotion
2025-07-08,Electronics,Hyderabad,22,267.08,5875.759999999999,11,31.6,0,7,Tuesday,1,0,No Promotion
2025-07-08,Clothing,Delhi,44,49.01,2156.44,29,36.8,0,7,Tuesday,1,0,No Promotion
2025-07-08,Groceries,Delhi,143,11.22,1604.46,70,36.8,0,7,Tuesday,1,0,No Promotion
2025-07-08,Furniture,Chennai,6,378.16,2268.96,3,41.7,0,7,Tuesday,1,0,No Promotion
2025-07-08,Toys,Chennai,29,30.42,882.1800000000001,12,47.4,0,7,Tuesday,1,0,No Promotion
2025-07-09,Electronics,Hyderabad,23,230.32,5297.36,9,29.6,0,7,Wednesday,2,0,No Promotion
2025-07-09,Clothing,Delhi,40,46.69,1867.6,22,33.9,0,7,Wednesday,2,0,No Promotion
2025-07-09,Groceries,Bengaluru,113,11.63,1314.19,55,28.4,0,7,Wednesday,2,0,No Promotion
2025-07-09,Furniture,Chennai,10,358.79,3587.9,5,40.8,0,7,Wednesday,2,0,No Promotion
2025-07-09,Toys,Delhi,24,33.2,796.8000000000001,11,32.4,0,7,Wednesday,2,0,No Promotion
2025-07-10,Electronics,Bengaluru,17,256.15,4354.549999999999,7,46.3,0,7,Thursday,3,0,No Promotion
2025-07-10,Clothing,Bengaluru,42,52.18,2191.56,29,37.9,0,7,Thursday,3,0,No Promotion
2025-07-10,Groceries,Mumbai,161,12.66,2038.26,124,20.7,0,7,Thursday,3,0,No Promotion
2025-07-10,Furniture,Bengaluru,6,351.55,2109.3,3,10.9,0,7,Thursday,3,0,No Promotion
2025-07-10,Toys,Chennai,29,30.78,892.62,17,32.7,0,7,Thursday,3,0,No Promotion
2025-07-11,Electronics,Bengaluru,25,240.84,6021.0,13,41.1,1,7,Friday,4,0,Promotion
2025-07-11,Clothing,Mumbai,50,43.76,2188.0,28,36.7,1,7,Friday,4,0,Promotion
2025-07-11,Groceries,Hyderabad,162,12.74,2063.88,127,31.9,1,7,Friday,4,0,Promotion
2025-07-11,Furniture,Delhi,9,350.23,3152.07,8,51.5,1,7,Friday,4,0,Promotion
2025-07-11,Toys,Delhi,38,27.77,1055.26,28,48.5,1,7,Friday,4,0,Promotion
2025-07-12,Electronics,Hyderabad,24,246.87,5924.88,12,38.8,0,7,Saturday,5,1,No Promotion
2025-07-12,Clothing,Chennai,51,43.39,2212.89,24,41.6,0,7,Saturday,5,1,No Promotion
2025-07-12,Groceries,Hyderabad,135,11.31,1526.8500000000001,60,41.2,0,7,Saturday,5,1,No Promotion
2025-07-12,Furniture,Mumbai,12,393.62,4723.4400000000005,5,44.4,0,7,Saturday,5,1,No Promotion
2025-07-12,Toys,Chennai,36,30.43,1095.48,17,22.7,0,7,Saturday,5,1,No Promotion
2025-07-13,Electronics,Bengaluru,24,244.14,5859.36,18,48.8,1,7,Sunday,6,1,Promotion
2025-07-13,Clothing,Bengaluru,85,47.36,4025.6,69,48.7,1,7,Sunday,6,1,Promotion
2025-07-13,Groceries,Hyderabad,203,11.54,2342.62,82,29.9,1,7,Sunday,6,1,Promotion
2025-07-13,Furniture,Hyderabad,14,371.98,5207.72,10,33.3,1,7,Sunday,6,1,Promotion
2025-07-13,Toys,Bengaluru,42,34.98,1469.1599999999999,17,32.7,1,7,Sunday,6,1,Promotion
2025-07-14,Electronics,Bengaluru,16,244.69,3915.04,10,39.5,0,7,Monday,0,0,No Promotion
2025-07-14,Clothing,Chennai,49,43.3,2121.7,31,23.8,0,7,Monday,0,0,No Promotion
2025-07-14,Groceries,Chennai,137,12.59,1724.83,92,32.6,0,7,Monday,0,0,No Promotion
2025-07-14,Furniture,Delhi,8,370.19,2961.52,4,43.6,0,7,Monday,0,0,No Promotion
2025-07-14,Toys,Chennai,24,29.27,702.48,15,51.1,0,7,Monday,0,0,No Promotion
2025-07-15,Electronics,Hyderabad,15,253.35,3800.25,7,51.4,0,7,Tuesday,1,0,No Promotion
2025-07-15,Clothing,Mumbai,34,40.7,1383.8000000000002,20,22.0,0,7,Tuesday,1,0,No Promotion
2025-07-15,Groceries,Delhi,112,11.44,1281.28,50,34.5,0,7,Tuesday,1,0,No Promotion
2025-07-15,Furniture,Bengaluru,4,372.07,1488.28,2,28.1,0,7,Tuesday,1,0,No Promotion
2025-07-15,Toys,Mumbai,24,28.83,691.92,11,33.7,0,7,Tuesday,1,0,No Promotion
2025-07-16,Electronics,Hyderabad,13,253.3,3292.9,9,40.8,0,7,Wednesday,2,0,No Promotion
2025-07-16,Clothing,Hyderabad,35,43.89,1536.15,25,28.8,0,7,Wednesday,2,0,No Promotion
2025-07-16,Groceries,Chennai,118,12.7,1498.6,56,41.7,0,7,Wednesday,2,0,No Promotion
2025-07-16,Furniture,Delhi,5,395.9,1979.5,4,51.0,0,7,Wednesday,2,0,No Promotion
2025-07-16,Toys,Mumbai,18,29.02,522.36,8,29.6,0,7,Wednesday,2,0,No Promotion
2025-07-17,Electronics,Bengaluru,14,261.71,3663.9399999999996,6,34.4,0,7,Thursday,3,0,No Promotion
2025-07-17,Clothing,Hyderabad,46,44.61,2052.06,41,41.5,0,7,Thursday,3,0,No Promotion
2025-07-17,Groceries,Chennai,145,11.47,1663.15,60,42.2,0,7,Thursday,3,0,No Promotion
2025-07-17,Furniture,Hyderabad,9,350.86,3157.7400000000002,5,40.4,0,7,Thursday,3,0,No Promotion
2025-07-17,Toys,Bengaluru,25,32.31,807.75,13,49.8,0,7,Thursday,3,0,No Promotion
2025-07-18,Electronics,Hyderabad,18,249.16,4484.88,7,25.9,0,7,Friday,4,0,No Promotion
2025-07-18,Clothing,Delhi,37,46.32,1713.84,19,40.3,0,7,Friday,4,0,No Promotion
2025-07-18,Groceries,Delhi,117,11.63,1360.71,56,32.8,0,7,Friday,4,0,No Promotion
2025-07-18,Furniture,Bengaluru,8,375.62,3004.96,4,19.0,0,7,Friday,4,0,No Promotion
2025-07-18,Toys,Bengaluru,20,28.35,567.0,11,35.3,0,7,Friday,4,0,No Promotion
2025-07-19,Electronics,Delhi,23,255.55,5877.650000000001,12,39.4,0,7,Saturday,5,1,No Promotion
2025-07-19,Clothing,Hyderabad,49,45.69,2238.81,29,20.3,0,7,Saturday,5,1,No Promotion
2025-07-19,Groceries,Hyderabad,145,11.51,1668.95,122,40.2,0,7,Saturday,5,1,No Promotion
2025-07-19,Furniture,Hyderabad,5,374.33,1871.6499999999999,2,32.4,0,7,Saturday,5,1,No Promotion
2025-07-19,Toys,Bengaluru,38,30.39,1154.82,17,33.0,0,7,Saturday,5,1,No Promotion
2025-07-20,Electronics,Mumbai,25,236.65,5916.25,20,31.2,0,7,Sunday,6,1,No Promotion
2025-07-20,Clothing,Mumbai,49,44.84,2197.1600000000003,22,20.7,0,7,Sunday,6,1,No Promotion
2025-07-20,Groceries,Hyderabad,138,11.93,1646.34,55,25.2,0,7,Sunday,6,1,No Promotion
2025-07-20,Furniture,Mumbai,8,335.84,2686.72,4,29.2,0,7,Sunday,6,1,No Promotion
2025-07-20,Toys,Mumbai,28,29.5,826.0,15,20.9,0,7,Sunday,6,1,No Promotion
2025-07-21,Electronics,Chennai,17,232.87,3958.79,8,37.3,0,7,Monday,0,0,No Promotion
2025-07-21,Clothing,Delhi,41,43.44,1781.04,24,50.5,0,7,Monday,0,0,No Promotion
2025-07-21,Groceries,Chennai,133,11.93,1586.69,115,22.0,0,7,Monday,0,0,No Promotion
2025-07-21,Furniture,Mumbai,0,356.3,0.0,1,42.8,0,7,Monday,0,0,No Promotion
2025-07-21,Toys,Bengaluru,22,30.13,662.86,9,38.2,0,7,Monday,0,0,No Promotion
2025-07-22,Electronics,Delhi,19,243.64,4629.16,11,29.0,0,7,Tuesday,1,0,No Promotion
2025-07-22,Clothing,Bengaluru,45,42.68,1920.6,22,42.8,0,7,Tuesday,1,0,No Promotion
2025-07-22,Groceries,Delhi,113,11.88,1342.44,53,35.4,0,7,Tuesday,1,0,No Promotion
2025-07-22,Furniture,Delhi,8,372.69,2981.52,5,40.1,0,7,Tuesday,1,0,No Promotion
2025-07-22,Toys,Chennai,25,30.14,753.5,21,13.9,0,7,Tuesday,1,0,No Promotion
2025-07-23,Electronics,Hyderabad,27,245.72,6634.44,24,36.9,1,7,Wednesday,2,0,Promotion
2025-07-23,Clothing,Delhi,60,42.26,2535.6,30,24.3,1,7,Wednesday,2,0,Promotion
2025-07-23,Groceries,Mumbai,152,12.02,1827.04,68,47.1,1,7,Wednesday,2,0,Promotion
2025-07-23,Furniture,Delhi,7,393.08,2751.56,4,24.1,1,7,Wednesday,2,0,Promotion
2025-07-23,Toys,Hyderabad,33,29.61,977.13,13,36.3,1,7,Wednesday,2,0,Promotion
2025-07-24,Electronics,Delhi,26,274.04,7125.040000000001,19,27.5,0,7,Thursday,3,0,No Promotion
2025-07-24,Clothing,Chennai,40,46.29,1851.6,30,27.2,0,7,Thursday,3,0,No Promotion
2025-07-24,Groceries,Hyderabad,122,12.76,1556.72,68,53.3,0,7,Thursday,3,0,No Promotion
2025-07-24,Furniture,Mumbai,4,380.51,1522.04,2,33.6,0,7,Thursday,3,0,No Promotion
2025-07-24,Toys,Chennai,29,31.39,910.3100000000001,18,25.9,0,7,Thursday,3,0,No Promotion
2025-07-25,Electronics,Bengaluru,18,246.99,4445.82,8,55.0,0,7,Friday,4,0,No Promotion
2025-07-25,Clothing,Hyderabad,35,43.82,1533.7,18,48.2,0,7,Friday,4,0,No Promotion
2025-07-25,Groceries,Bengaluru,140,13.11,1835.3999999999999,99,26.0,0,7,Friday,4,0,No Promotion
2025-07-25,Furniture,Mumbai,6,390.08,2340.48,4,39.4,0,7,Friday,4,0,No Promotion
2025-07-25,Toys,Chennai,17,28.94,491.98,10,42.4,0,7,Friday,4,0,No Promotion
2025-07-26,Electronics,Chennai,22,254.34,5595.4800000000005,15,35.2,0,7,Saturday,5,1,No Promotion
2025-07-26,Clothing,Delhi,50,45.4,2270.0,27,35.2,0,7,Saturday,5,1,No Promotion
2025-07-26,Groceries,Mumbai,182,12.41,2258.62,115,34.5,0,7,Saturday,5,1,No Promotion
2025-07-26,Furniture,Bengaluru,3,383.9,1151.6999999999998,2,28.5,0,7,Saturday,5,1,No Promotion
2025-07-26,Toys,Delhi,25,31.11,777.75,12,46.2,0,7,Saturday,5,1,No Promotion
2025-07-27,Electronics,Chennai,29,244.43,7088.47,13,20.6,0,7,Sunday,6,1,No Promotion
2025-07-27,Clothing,Chennai,57,43.93,2504.0099999999998,26,37.4,0,7,Sunday,6,1,No Promotion
2025-07-27,Groceries,Delhi,172,12.5,2150.0,78,34.1,0,7,Sunday,6,1,No Promotion
2025-07-27,Furniture,Bengaluru,7,394.12,2758.84,4,20.5,0,7,Sunday,6,1,No Promotion
2025-07-27,Toys,Delhi,33,30.05,991.65,23,45.2,0,7,Sunday,6,1,No Promotion
2025-07-28,Electronics,Chennai,22,236.95,5212.9,12,45.7,0,7,Monday,0,0,No Promotion
2025-07-28,Clothing,Hyderabad,51,45.13,2301.63,25,34.9,0,7,Monday,0,0,No Promotion
2025-07-28,Groceries,Chennai,122,13.09,1596.98,68,32.7,0,7,Monday,0,0,No Promotion
2025-07-28,Furniture,Bengaluru,3,370.15,1110.4499999999998,2,25.0,0,7,Monday,0,0,No Promotion
2025-07-28,Toys,Bengaluru,22,32.58,716.76,12,33.6,0,7,Monday,0,0,No Promotion
2025-07-29,Electronics,Hyderabad,16,247.1,3953.6,14,51.5,0,7,Tuesday,1,0,No Promotion
2025-07-29,Clothing,Chennai,51,44.86,2287.86,25,43.9,0,7,Tuesday,1,0,No Promotion
2025-07-29,Groceries,Chennai,152,11.65,1770.8,78,50.8,0,7,Tuesday,1,0,No Promotion
2025-07-29,Furniture,Chennai,4,375.31,1501.24,2,36.5,0,7,Tuesday,1,0,No Promotion
2025-07-29,Toys,Chennai,28,32.08,898.24,15,20.6,0,7,Tuesday,1,0,No Promotion
2025-07-30,Electronics,Delhi,20,241.98,4839.599999999999,9,26.3,0,7,Wednesday,2,0,No Promotion
2025-07-30,Clothing,Hyderabad,48,39.27,1884.96,29,30.3,0,7,Wednesday,2,0,No Promotion
2025-07-30,Groceries,Delhi,130,12.33,1602.9,56,34.2,0,7,Wednesday,2,0,No Promotion
2025-07-30,Furniture,Mumbai,8,346.09,2768.72,4,29.4,0,7,Wednesday,2,0,No Promotion
2025-07-30,Toys,Chennai,20,30.86,617.2,9,48.2,0,7,Wednesday,2,0,No Promotion
2025-07-31,Electronics,Chennai,20,280.21,5604.2,11,51.9,0,7,Thursday,3,0,No Promotion
2025-07-31,Clothing,Mumbai,48,44.98,2159.04,28,26.2,0,7,Thursday,3,0,No Promotion
2025-07-31,Groceries,Mumbai,161,12.46,2006.0600000000002,105,16.7,0,7,Thursday,3,0,No Promotion
2025-07-31,Furniture,Bengaluru,7,403.83,2826.81,3,38.7,0,7,Thursday,3,0,No Promotion
2025-07-31,Toys,Bengaluru,25,30.69,767.25,22,17.3,0,7,Thursday,3,0,No Promotion
2025-08-01,Electronics,Mumbai,26,265.69,6907.94,11,30.8,0,8,Friday,4,0,No Promotion
2025-08-01,Clothing,Delhi,54,45.7,2467.8,24,39.0,0,8,Friday,4,0,No Promotion
2025-08-01,Groceries,Hyderabad,168,12.93,2172.24,117,43.0,0,8,Friday,4,0,No Promotion
2025-08-01,Furniture,Hyderabad,5,393.81,1969.05,2,29.2,0,8,Friday,4,0,No Promotion
2025-08-01,Toys,Delhi,33,32.92,1086.3600000000001,19,52.2,0,8,Friday,4,0,No Promotion
2025-08-02,Electronics,Bengaluru,24,237.59,5702.16,10,37.8,0,8,Saturday,5,1,No Promotion
2025-08-02,Clothing,Delhi,65,43.97,2858.0499999999997,37,43.7,0,8,Saturday,5,1,No Promotion
2025-08-02,Groceries,Delhi,193,12.57,2426.01,97,33.4,0,8,Saturday,5,1,No Promotion
2025-08-02,Furniture,Bengaluru,14,378.08,5293.12,6,26.4,0,8,Saturday,5,1,No Promotion
2025-08-02,Toys,Chennai,35,28.84,1009.4,14,42.6,0,8,Saturday,5,1,No Promotion
2025-08-03,Electronics,Delhi,22,258.23,5681.06,13,27.3,0,8,Sunday,6,1,No Promotion
2025-08-03,Clothing,Bengaluru,63,43.33,2729.79,31,48.1,0,8,Sunday,6,1,No Promotion
2025-08-03,Groceries,Chennai,173,12.45,2153.85,140,39.9,0,8,Sunday,6,1,No Promotion
2025-08-03,Furniture,Hyderabad,8,358.04,2864.32,6,13.0,0,8,Sunday,6,1,No Promotion
2025-08-03,Toys,Hyderabad,52,30.85,1604.2,44,33.2,0,8,Sunday,6,1,No Promotion
2025-08-04,Electronics,Chennai,25,260.55,6513.75,16,32.7,0,8,Monday,0,0,No Promotion
2025-08-04,Clothing,Chennai,48,45.7,2193.6000000000004,34,47.9,0,8,Monday,0,0,No Promotion
2025-08-04,Groceries,Mumbai,155,12.26,1900.3,64,48.9,0,8,Monday,0,0,No Promotion
2025-08-04,Furniture,Chennai,6,364.02,2184.12,4,30.1,0,8,Monday,0,0,No Promotion
2025-08-04,Toys,Delhi,29,30.39,881.3100000000001,14,58.1,0,8,Monday,0,0,No Promotion
2025-08-05,Electronics,Delhi,24,249.44,5986.5599999999995,11,49.8,0,8,Tuesday,1,0,No Promotion
2025-08-05,Clothing,Delhi,47,40.44,1900.6799999999998,26,34.2,0,8,Tuesday,1,0,No Promotion
2025-08-05,Groceries,Delhi,151,11.8,1781.8000000000002,77,20.6,0,8,Tuesday,1,0,No Promotion
2025-08-05,Furniture,Mumbai,9,378.11,3402.9900000000002,5,47.6,0,8,Tuesday,1,0,No Promotion
2025-08-05,Toys,Mumbai,25,28.58,714.5,22,40.1,0,8,Tuesday,1,0,No Promotion
2025-08-06,Electronics,Delhi,20,236.21,4724.2,17,26.7,0,8,Wednesday,2,0,No Promotion
2025-08-06,Clothing,Mumbai,44,44.63,1963.72,37,46.2,0,8,Wednesday,2,0,No Promotion
2025-08-06,Groceries,Bengaluru,179,11.31,2024.49,103,21.6,0,8,Wednesday,2,0,No Promotion
2025-08-06,Furniture,Mumbai,10,362.04,3620.4,5,31.3,0,8,Wednesday,2,0,No Promotion
2025-08-06,Toys,Chennai,31,29.69,920.39,15,35.3,0,8,Wednesday,2,0,No Promotion
2025-08-07,Electronics,Delhi,24,238.62,5726.88,11,23.2,0,8,Thursday,3,0,No Promotion
2025-08-07,Clothing,Delhi,42,46.31,1945.02,17,17.3,0,8,Thursday,3,0,No Promotion
2025-08-07,Groceries,Chennai,132,12.72,1679.0400000000002,95,41.9,0,8,Thursday,3,0,No Promotion
2025-08-07,Furniture,Bengaluru,6,358.56,2151.36,5,43.1,0,8,Thursday,3,0,No Promotion
2025-08-07,Toys,Hyderabad,33,32.32,1066.56,23,17.2,0,8,Thursday,3,0,No Promotion
2025-08-08,Electronics,Mumbai,27,233.32,6299.639999999999,20,36.7,1,8,Friday,4,0,Promotion
2025-08-08,Clothing,Bengaluru,69,44.91,3098.79,31,38.7,1,8,Friday,4,0,Promotion
2025-08-08,Groceries,Delhi,205,12.44,2550.2,123,46.4,1,8,Friday,4,0,Promotion
2025-08-08,Furniture,Delhi,8,346.51,2772.08,6,30.2,1,8,Friday,4,0,Promotion
2025-08-08,Toys,Hyderabad,37,29.84,1104.08,22,40.0,1,8,Friday,4,0,Promotion
2025-08-09,Electronics,Bengaluru,18,264.07,4753.26,8,30.3,0,8,Saturday,5,1,No Promotion
2025-08-09,Clothing,Mumbai,66,47.71,3148.86,37,31.6,0,8,Saturday,5,1,No Promotion
2025-08-09,Groceries,Bengaluru,170,12.44,2114.7999999999997,82,23.1,0,8,Saturday,5,1,No Promotion
2025-08-09,Furniture,Chennai,4,393.19,1572.76,2,40.0,0,8,Saturday,5,1,No Promotion
2025-08-09,Toys,Delhi,33,30.64,1011.12,20,29.8,0,8,Saturday,5,1,No Promotion
2025-08-10,Electronics,Hyderabad,25,245.91,6147.75,14,31.3,0,8,Sunday,6,1,No Promotion
2025-08-10,Clothing,Bengaluru,71,44.56,3163.76,45,40.5,0,8,Sunday,6,1,No Promotion
2025-08-10,Groceries,Chennai,177,12.0,2124.0,74,35.7,0,8,Sunday,6,1,No Promotion
2025-08-10,Furniture,Bengaluru,5,395.36,1976.8000000000002,3,35.1,0,8,Sunday,6,1,No Promotion
2025-08-10,Toys,Hyderabad,41,30.93,1268.1299999999999,33,36.9,0,8,Sunday,6,1,No Promotion
2025-08-11,Electronics,Delhi,24,251.76,6042.24,11,33.8,0,8,Monday,0,0,No Promotion
2025-08-11,Clothing,Bengaluru,58,48.24,2797.92,30,22.5,0,8,Monday,0,0,No Promotion
2025-08-11,Groceries,Hyderabad,152,11.04,1678.08,111,30.1,0,8,Monday,0,0,No Promotion
2025-08-11,Furniture,Mumbai,7,379.52,2656.64,3,36.7,0,8,Monday,0,0,No Promotion
2025-08-11,Toys,Delhi,26,29.22,759.72,21,41.3,0,8,Monday,0,0,No Promotion
2025-08-12,Electronics,Bengaluru,20,260.86,5217.200000000001,10,27.8,0,8,Tuesday,1,0,No Promotion
2025-08-12,Clothing,Delhi,46,43.88,2018.48,40,45.1,0,8,Tuesday,1,0,No Promotion
2025-08-12,Groceries,Hyderabad,169,11.65,1968.8500000000001,114,31.4,0,8,Tuesday,1,0,No Promotion
2025-08-12,Furniture,Mumbai,7,376.68,2636.76,4,33.3,0,8,Tuesday,1,0,No Promotion
2025-08-12,Toys,Bengaluru,32,29.27,936.64,20,45.1,0,8,Tuesday,1,0,No Promotion
2025-08-13,Electronics,Chennai,20,254.17,5083.4,15,26.1,0,8,Wednesday,2,0,No Promotion
2025-08-13,Clothing,Chennai,55,41.98,2308.8999999999996,23,21.6,0,8,Wednesday,2,0,No Promotion
2025-08-13,Groceries,Mumbai,178,11.24,2000.72,74,45.7,0,8,Wednesday,2,0,No Promotion
2025-08-13,Furniture,Mumbai,9,404.39,3639.5099999999998,4,37.8,0,8,Wednesday,2,0,No Promotion
2025-08-13,Toys,Chennai,33,30.49,1006.17,20,47.4,0,8,Wednesday,2,0,No Promotion
2025-08-14,Electronics,Delhi,27,237.1,6401.7,13,27.7,0,8,Thursday,3,0,No Promotion
